year,month,day,hour,minute,temperature[C],weather,wind[mph],humidity[%],barameter[mbar],visibility[km]
2018,1,28,10,14,13,Overcast,6,51,1028,16
2018,1,28,10,51,15,Refreshingly cool,,51,1027,
2018,1,28,11,51,18,Sunny,5,49,1026,16
2018,1,28,12,51,19,Sunny,6,44,1025,16
2018,1,28,13,51,21,Sunny,3,39,1024,
2018,1,28,14,51,21,Sunny,6,33,1024,
2018,1,28,15,51,21,Sunny,5,26,1023,
2018,1,28,16,51,20,Sunny,7,25,1024,
2018,1,28,17,51,19,Sunny,5,28,1024,
2018,1,28,18,51,16,Clear,3,39,1025,
2018,1,28,19,51,15,Clear,3,41,1026,
2018,1,28,20,51,14,Clear,5,41,1027,
2018,1,28,21,51,13,Clear,3,39,1028,
2018,1,28,22,51,13,Clear,3,40,1028,
2018,1,28,23,51,11,Clear,0,46,1029,
2018,1,29,0,51,7,Clear,0,63,1029,
2018,1,29,1,51,9,Clear,3,52,1029,
2018,1,29,2,51,8,Clear,5,59,1029,
2018,1,29,3,51,7,Clear,5,65,1030,
2018,1,29,4,51,7,Clear,5,63,1030,
2018,1,29,5,51,6,Clear,3,65,1030,
2018,1,29,6,51,6,Clear,0,68,1032,
2018,1,29,7,51,6,Sunny,7,68,1033,
2018,1,29,8,51,9,Sunny,7,41,1034,
2018,1,29,9,51,13,Sunny,8,28,1034,16
2018,1,29,10,51,14,Sunny,8,27,1034,
2018,1,29,11,51,17,Sunny,7,24,1034,
2018,1,29,12,51,18,Sunny,8,22,1033,
2018,1,29,13,51,19,Sunny,9,18,1032,
2018,1,29,14,51,20,Sunny,8,17,1031,
2018,1,29,15,51,19,Sunny,7,18,1031,
2018,1,29,16,51,18,Sunny,12,20,1031,
2018,1,29,17,51,16,Refreshingly cool,7,23,1032,16
2018,1,29,18,51,14,Clear,5,27,1032,16
2018,1,29,19,51,12,Clear,5,31,1033,16
2018,1,29,20,51,11,Clear,3,34,1034,16
2018,1,29,21,51,10,Clear,3,36,1034,16
2018,1,29,22,51,9,Clear,5,41,1035,
2018,1,29,23,51,6,Clear,0,51,1035,
2018,1,30,0,51,4,Clear,0,67,1034,
2018,1,30,1,51,5,Clear,0,55,1033,
2018,1,30,2,51,3,Clear,0,65,1033,
2018,1,30,3,51,6,Clear,3,51,1033,
2018,1,30,4,51,2,Clear,0,70,1032,
2018,1,30,5,51,3,Clear,0,65,1032,
2018,1,30,6,51,3,Clear,0,60,1033,
2018,1,30,7,51,2,Sunny,0,67,1033,
2018,1,30,8,51,7,Sunny,5,49,1033,16
2018,1,30,9,51,9,Sunny,5,38,1033,16
2018,1,30,10,51,11,Sunny,5,32,1033,
2018,1,30,11,51,14,Sunny,7,25,1032,
2018,1,30,12,51,17,Refreshingly cool,6,24,1030,16
2018,1,30,13,51,19,Sunny,7,21,1028,
2018,1,30,14,51,18,Sunny,8,22,1027,
2018,1,30,15,51,18,Sunny,6,24,1027,
2018,1,30,16,51,17,Sunny,6,24,1026,16
2018,1,30,17,51,16,Refreshingly cool,5,28,1026,16
2018,1,30,18,51,13,Clear,3,34,1026,16
2018,1,30,19,51,12,Clear,0,37,1026,
2018,1,30,20,51,11,Cool,0,44,1026,16
2018,1,30,21,51,12,Clear,7,43,1025,16
2018,1,30,22,51,10,Clear,6,52,1024,
2018,1,30,23,51,9,Clear,5,64,1024,16
2018,1,31,0,51,9,Clear,6,74,1024,
2018,1,31,1,51,8,Overcast,0,83,1023,
2018,1,31,2,51,8,Overcast,0,83,1022,
2018,1,31,3,9,8,Low clouds,3,89,1022,
2018,1,31,3,51,8,Low clouds,3,86,1022,
2018,1,31,5,0,8,Low clouds,8,93,1021,
2018,1,31,5,51,9,Low clouds,5,93,1021,
2018,1,31,6,51,9,Low clouds,5,93,1021,
2018,1,31,7,51,10,Low clouds,7,89,1021,
2018,1,31,8,51,11,Mostly cloudy,7,86,1021,16
2018,1,31,10,5,14,Scattered clouds,9,74,1021,
2018,1,31,10,51,16,Sunny,8,65,1021,
2018,1,31,11,51,18,Sunny,6,51,1020,
2018,1,31,12,51,20,Sunny,9,38,1018,
2018,1,31,13,51,21,Sunny,8,35,1016,
2018,1,31,14,51,22,Sunny,10,28,1016,
2018,1,31,15,51,21,Sunny,12,30,1015,
2018,1,31,16,51,21,Sunny,5,31,1015,
2018,1,31,17,51,20,Sunny,7,33,1014,
2018,1,31,18,51,18,Clear,5,39,1015,
2018,1,31,19,51,18,Clear,7,45,1015,
2018,1,31,20,51,17,Clear,9,50,1014,
2018,1,31,21,51,16,Clear,7,62,1014,
2018,1,31,22,51,15,Clear,13,69,1014,
2018,1,31,23,51,14,Clear,8,75,1014,
2018,2,1,0,51,14,Clear,9,78,1014,
2018,2,1,1,51,14,Clear,6,81,1014,
2018,2,1,2,51,14,Clear,5,78,1014,
2018,2,1,3,51,14,Clear,0,81,1014,
2018,2,1,4,51,14,Clear,6,84,1014,
2018,2,1,5,51,14,Clear,3,87,1014,
2018,2,1,6,51,13,Clear,3,90,1014,
2018,2,1,7,51,13,Sunny,0,90,1014,
2018,2,1,8,51,14,Sunny,3,87,1015,16
2018,2,1,9,51,17,Sunny,3,78,1016,16
2018,2,1,10,51,21,Sunny,6,59,1016,16
2018,2,1,11,51,21,Sunny,7,55,1017,16
2018,2,1,12,51,21,Sunny,6,51,1016,
2018,2,1,13,51,22,Sunny,5,43,1016,
2018,2,1,14,51,22,Sunny,0,38,1016,16
2018,2,1,15,51,22,Sunny,9,25,1017,
2018,2,1,16,51,20,Sunny,9,28,1019,
2018,2,1,17,51,18,Sunny,9,33,1020,
2018,2,1,18,51,17,Clear,7,37,1021,16
2018,2,1,19,51,16,Clear,6,42,1022,16
2018,2,1,20,51,15,Clear,7,44,1024,16
2018,2,1,21,51,14,Clear,9,44,1024,16
2018,2,1,22,51,13,Clear,13,40,1026,16
2018,2,1,23,51,12,Clear,9,39,1026,16
2018,2,2,0,51,11,Clear,8,40,1027,16
2018,2,2,1,51,11,Passing clouds,9,41,1027,16
2018,2,2,2,51,11,Overcast,8,40,1027,16
2018,2,2,3,51,11,Overcast,12,41,1028,16
2018,2,2,4,51,9,Overcast,10,43,1029,16
2018,2,2,5,51,8,Passing clouds,14,46,1029,16
2018,2,2,6,51,8,Passing clouds,13,46,1030,16
2018,2,2,8,51,8,Scattered clouds,8,46,1032,16
2018,2,2,9,51,9,Overcast,7,43,1033,16
2018,2,2,10,51,10,Sunny,9,39,1032,16
2018,2,2,11,51,12,Partly sunny,7,34,1032,16
2018,2,2,12,51,13,Overcast,6,33,1030,16
2018,2,2,13,51,14,Overcast,3,32,1029,16
2018,2,2,14,51,14,Sunny,3,32,1028,16
2018,2,2,15,51,13,Refreshingly cool,3,36,1028,16
2018,2,2,16,51,14,Refreshingly cool,0,34,1027,16
2018,2,2,17,51,14,Overcast,0,34,1027,16
2018,2,2,18,51,13,Overcast,5,37,1027,16
2018,2,2,19,51,12,Passing clouds,7,40,1027,16
2018,2,2,20,51,12,Overcast,7,41,1027,16
2018,2,2,21,51,11,Overcast,6,43,1027,16
2018,2,2,22,51,11,Overcast,7,45,1027,16
2018,2,2,23,51,11,Overcast,7,48,1026,16
2018,2,3,0,51,10,Passing clouds,7,50,1026,16
2018,2,3,1,51,9,Clear,6,50,1025,16
2018,2,3,2,51,9,Clear,7,48,1025,16
2018,2,3,3,51,9,Clear,10,48,1024,16
2018,2,3,4,51,8,Light rain Partly cloudy,6,64,1023,16
2018,2,3,5,51,8,Mostly cloudy,7,61,1022,16
2018,2,3,6,51,6,Light rain Overcast,7,86,1022,16
2018,2,3,7,51,7,Light rain Overcast,3,89,1022,16
2018,2,3,8,51,7,Overcast,6,86,1022,16
2018,2,3,9,51,8,Overcast,5,80,1022,16
2018,2,3,10,51,9,Overcast,5,80,1021,16
2018,2,3,11,51,11,Overcast,5,80,1020,16
2018,2,3,12,51,11,Low clouds,6,86,1018,14
2018,2,3,13,51,12,Low clouds,6,83,1016,16
2018,2,3,14,51,13,Low clouds,7,84,1014,16
2018,2,3,15,51,13,Low clouds,6,84,1014,16
2018,2,3,16,38,13,Overcast,8,84,1013,16
2018,2,3,16,51,13,Overcast,5,84,1013,16
2018,2,3,17,51,13,Low clouds,3,84,1012,13
2018,2,3,18,51,12,Passing clouds,5,90,1012,13
2018,2,3,19,21,13,Mostly cloudy,5,87,1013,13
2018,2,3,19,51,13,Overcast,6,87,1012,14
2018,2,3,20,19,13,Passing clouds,6,87,1013,16
2018,2,3,20,35,12,Passing clouds,5,90,1013,16
2018,2,3,20,51,12,Clear,0,89,1013,14
2018,2,3,21,21,12,Passing clouds,3,93,1013,14
2018,2,3,21,29,12,Passing clouds,0,93,1012,11
2018,2,3,21,51,12,Clear,0,93,1012,13
2018,2,3,22,51,11,Fog,0,96,1012,8
2018,2,3,23,51,11,Fog,0,92,1012,6
2018,2,4,0,51,10,Fog,0,93,1012,6
2018,2,4,1,51,9,Fog,0,96,1012,5
2018,2,4,2,33,9,Fog,0,96,1012,2
2018,2,4,2,51,9,Fog,0,96,1011,1
2018,2,4,3,17,8,Fog,0,97,1012,0
2018,2,4,3,51,8,Fog,0,97,1011,0
2018,2,4,4,20,8,Fog,0,96,1012,0
2018,2,4,4,51,7,Fog,0,97,1011,0
2018,2,4,5,26,7,Fog,0,96,1012,0
2018,2,4,5,51,6,Fog,0,100,1012,0
2018,2,4,6,51,7,Fog,3,100,1013,6
2018,2,4,7,23,6,Fog,0,96,1014,0
2018,2,4,7,36,6,Fog,0,100,1014,1
2018,2,4,7,51,6,Fog,0,100,1015,0
2018,2,4,8,12,6,Fog,0,100,1015,0
2018,2,4,8,51,8,Fog,0,100,1015,0
2018,2,4,9,51,13,Sunny,0,90,1015,16
2018,2,4,10,51,18,Sunny,3,68,1015,16
2018,2,4,12,51,23,Sunny,3,40,1014,16
2018,2,4,13,51,24,Sunny,,39,1013,16
2018,2,4,14,51,22,Sunny,6,46,1014,16
2018,2,4,15,51,21,Sunny,10,51,1014,16
2018,2,4,16,51,18,Sunny,8,61,1016,16
2018,2,4,17,51,16,Cool,,69,1017,
2018,2,4,18,51,13,Clear,8,81,1018,
2018,2,4,19,51,13,Clear,3,83,1019,
2018,2,4,20,51,12,Clear,0,86,1020,
2018,2,4,21,51,12,Clear,3,86,1021,
2018,2,4,22,51,12,Clear,10,86,1022,
2018,2,4,23,51,10,Clear,12,63,1022,
2018,2,5,0,51,8,Clear,9,58,1023,
2018,2,5,1,51,7,Passing clouds,12,58,1022,
2018,2,5,2,51,6,Overcast,9,58,1022,
2018,2,5,3,51,6,Overcast,8,56,1022,
2018,2,5,4,51,6,Overcast,6,57,1022,
2018,2,5,5,51,6,Overcast,3,57,1023,
2018,2,5,6,51,5,Overcast,6,58,1024,
2018,2,5,7,51,4,Overcast,5,58,1024,
2018,2,5,8,51,5,Overcast,5,55,1024,
2018,2,5,9,51,6,Overcast,0,55,1024,
2018,2,5,10,19,6,Overcast,3,56,1024,
2018,2,5,10,30,6,Overcast,0,57,1023,
2018,2,5,11,5,6,Overcast,3,56,1023,
2018,2,5,11,51,7,Overcast,0,63,1022,
2018,2,5,12,51,9,Overcast,3,61,1021,
2018,2,5,13,51,9,Overcast,0,61,1020,
2018,2,5,14,17,10,Overcast,3,61,1019,
2018,2,5,15,0,11,Cool,5,53,1018,
2018,2,5,15,51,12,Cool,5,55,1018,
2018,2,5,16,51,12,Sunny,9,57,1017,
2018,2,5,17,51,12,Cool,,,1017,
2018,2,5,18,51,11,Clear,5,64,1018,
2018,2,5,19,10,11,Passing clouds,6,66,1017,
2018,2,5,19,51,12,Overcast,3,64,1018,
2018,2,5,20,51,12,Overcast,5,77,1018,
2018,2,5,21,51,13,Overcast,0,64,1018,
2018,2,5,22,51,13,Overcast,3,64,1019,
2018,2,6,0,51,12,Low clouds,0,86,1018,
2018,2,6,1,20,12,Overcast,0,86,1018,
2018,2,6,1,51,12,Overcast,3,80,1018,
2018,2,6,2,51,12,Overcast,0,77,1018,
2018,2,6,3,34,11,Low clouds,0,83,1018,
2018,2,6,3,51,11,Low clouds,3,89,1018,
2018,2,6,4,51,10,Low clouds,3,93,1018,
2018,2,6,5,51,9,Low clouds,5,93,1019,
2018,2,6,6,51,10,Low clouds,3,93,1019,
2018,2,6,7,51,11,Low clouds,6,92,1020,
2018,2,6,8,51,10,Light rain Low clouds,7,93,1020,
2018,2,6,9,51,9,Low clouds,6,93,1020,
2018,2,6,10,51,8,Low clouds,6,93,1020,
2018,2,6,11,51,8,Light rain Low clouds,3,97,1020,
2018,2,6,12,51,8,Low clouds,7,93,1019,
2018,2,6,13,51,8,Low clouds,6,93,1017,
2018,2,6,14,10,8,Low clouds,5,93,1017,
2018,2,6,14,51,8,Light rain Low clouds,6,93,1018,
2018,2,6,15,33,7,Low clouds,7,93,1017,
2018,2,6,15,51,8,Low clouds,6,93,1017,
2018,2,6,16,51,8,Low clouds,6,93,1018,
2018,2,6,17,51,7,Low clouds,9,97,1018,
2018,2,6,18,58,7,Low clouds,7,96,1018,
2018,2,6,19,51,7,Low clouds,6,93,1019,
2018,2,6,20,51,6,Low clouds,6,97,1020,
2018,2,6,21,51,6,Low clouds,8,93,1020,
2018,2,6,22,51,5,Low clouds,8,93,1021,
2018,2,6,23,29,5,Low clouds,5,93,1021,
2018,2,6,23,51,4,Low clouds,6,93,1022,
2018,2,7,0,51,4,Low clouds,7,93,1022,
2018,2,7,1,51,3,Low clouds,7,93,1023,
2018,2,7,2,51,3,Low clouds,7,93,1024,
2018,2,7,3,51,3,Low clouds,7,89,1024,
2018,2,7,5,1,3,Light rain Overcast,12,89,1025,
2018,2,7,5,51,3,Overcast,9,89,1025,
2018,2,7,6,51,3,Mostly cloudy,8,86,1026,
2018,2,7,7,51,3,Light rain Overcast,7,82,1028,
2018,2,7,8,51,3,Overcast,9,73,1029,
2018,2,7,9,51,3,Overcast,10,67,1029,
2018,2,7,10,51,3,Overcast,6,65,1030,
2018,2,7,11,51,4,Overcast,6,65,1030,
2018,2,7,12,51,6,Sunny,9,53,1029,
2018,2,7,13,51,7,Sunny,12,48,1028,
2018,2,7,14,51,9,Overcast,8,44,1028,
2018,2,7,15,51,8,Overcast,10,46,1028,
2018,2,7,16,51,8,Sunny,12,42,1029,
2018,2,7,17,51,8,Cool,6,44,1029,
2018,2,7,18,51,7,Clear,3,51,1030,
2018,2,7,19,51,7,Clear,3,55,1030,
2018,2,7,20,51,6,Clear,5,56,1031,
2018,2,7,21,51,6,Clear,3,60,1031,
2018,2,7,22,51,4,Clear,8,73,1032,
2018,2,7,23,51,3,Clear,5,79,1032,
2018,2,8,0,51,2,Clear,6,79,1032,
2018,2,8,1,51,2,Clear,6,79,1032,
2018,2,8,2,51,2,Clear,3,82,1032,
2018,2,8,3,15,2,Passing clouds,3,82,1031,
2018,2,8,3,51,2,Overcast,5,85,1032,
2018,2,8,4,37,2,Low clouds,5,85,1031,
2018,2,8,4,51,2,Low clouds,8,85,1032,
2018,2,8,5,51,2,Low clouds,3,85,1032,
2018,2,8,6,33,2,Passing clouds,0,88,1032,
2018,2,8,6,51,2,Passing clouds,0,85,1032,
2018,2,8,7,51,2,Sunny,0,85,1032,
2018,2,8,8,51,4,Sunny,3,76,1033,
2018,2,8,9,51,7,Sunny,6,63,1032,
2018,2,8,10,51,8,Cool,5,56,1032,
2018,2,8,11,51,11,Sunny,6,50,1031,
2018,2,8,12,51,13,Sunny,3,42,1029,
2018,2,8,13,51,14,Sunny,,41,1028,
2018,2,8,14,51,15,Passing clouds,5,39,1027,
2018,2,8,15,51,14,Partly sunny,,43,1026,
2018,2,8,16,51,14,Refreshingly cool,6,43,1026,
2018,2,8,17,51,14,Overcast,3,46,1026,
2018,2,8,18,51,14,Overcast,0,46,1026,
2018,2,8,19,51,13,Overcast,5,47,1026,
2018,2,8,20,51,13,Overcast,3,55,1026,
2018,2,8,21,51,13,Mostly cloudy,7,57,1025,
2018,2,8,21,58,13,Mostly cloudy,6,57,1025,
2018,2,8,22,51,13,Mostly cloudy,6,59,1025,
2018,2,8,23,51,12,Overcast,7,64,1024,
2018,2,9,0,5,12,Mostly cloudy,7,64,1024,
2018,2,9,0,51,12,Overcast,5,67,1024,
2018,2,9,1,51,12,Mostly cloudy,0,69,1023,
2018,2,9,2,51,12,Overcast,5,72,1022,
2018,2,9,3,51,11,Overcast,0,77,1022,
2018,2,9,4,51,11,Mostly cloudy,0,75,1021,
2018,2,9,5,21,11,Mostly cloudy,5,75,1021,
2018,2,9,5,51,11,Mostly cloudy,5,77,1021,
2018,2,9,6,51,11,Overcast,0,77,1021,
2018,2,9,7,51,11,Overcast,0,77,1021,
2018,2,9,8,51,12,Overcast,3,74,1022,
2018,2,9,9,51,12,Light rain Overcast,3,80,1022,
2018,2,9,10,14,13,Cloudy,5,77,1021,
2018,2,9,10,51,15,More clouds than sun,6,69,1021,
2018,2,9,11,51,17,Mostly cloudy,3,67,1020,
2018,2,9,12,51,17,Overcast,5,68,1019,
2018,2,9,13,51,17,Overcast,6,70,1018,16
2018,2,9,14,32,17,Cool,6,75,1017,
2018,2,9,14,51,18,Mild,8,73,1017,
2018,2,9,15,2,17,Overcast,5,73,1017,
2018,2,9,15,51,17,Mostly cloudy,6,75,1016,16
2018,2,9,16,9,17,Cool,,75,1016,
2018,2,9,16,51,17,Cool,,75,1016,
2018,2,9,17,51,16,Overcast,3,78,1016,16
2018,2,9,18,51,16,Overcast,3,78,1016,16
2018,2,9,19,33,14,Light rain Fog,,90,1017,6
2018,2,9,19,51,14,Fog,3,93,1016,6
2018,2,9,21,1,14,Fog,0,93,1016,8
2018,2,9,21,27,14,Fog,0,93,1016,8
2018,2,9,21,51,14,Light rain Fog,0,96,1015,8
2018,2,9,22,21,14,Light rain Fog,0,96,1015,4
2018,2,9,22,29,14,Light rain Fog,0,96,1015,5
2018,2,9,22,51,14,Light rain Fog,3,93,1015,5
2018,2,9,23,11,14,Light rain Fog,3,97,1015,5
2018,2,9,23,51,14,Fog,0,97,1015,5
2018,2,10,0,27,14,Fog,0,97,1015,4
2018,2,10,0,51,15,Fog,3,93,1014,5
2018,2,10,1,0,15,Fog,3,93,1015,4
2018,2,10,1,51,15,Fog,0,96,1014,4
2018,2,10,2,13,15,Fog,0,96,1014,3
2018,2,10,2,51,15,Light rain Fog,3,96,1013,2
2018,2,10,3,51,16,Light rain Fog,3,96,1013,3
2018,2,10,4,14,16,Light rain Fog,3,96,1013,4
2018,2,10,4,31,16,Fog,0,96,1013,4
2018,2,10,4,51,16,Fog,3,96,1012,5
2018,2,10,5,51,15,Fog,0,96,1012,5
2018,2,10,6,51,15,Fog,0,96,1012,6
2018,2,10,7,38,14,Fog,0,97,1013,4
2018,2,10,7,51,14,Fog,0,100,1012,6
2018,2,10,8,51,16,Fog,0,96,1013,6
2018,2,10,9,51,16,Fog,0,96,1014,6
2018,2,10,10,51,17,Fog,0,93,1014,5
2018,2,10,11,51,15,Fog,12,90,1014,5
2018,2,10,12,51,9,Fog,6,89,1013,4
2018,2,10,13,15,8,Fog,5,90,1013,2
2018,2,10,13,51,8,Fog,9,89,1012,2
2018,2,10,14,31,8,Fog,6,89,1012,3
2018,2,10,14,51,8,Fog,9,89,1012,3
2018,2,10,15,18,8,Overcast,7,83,1013,6
2018,2,10,15,51,7,Overcast,9,82,1012,6
2018,2,10,16,33,8,Overcast,8,79,1013,6
2018,2,10,16,51,8,Overcast,5,79,1013,8
2018,2,10,17,51,8,Overcast,7,77,1013,10
2018,2,10,18,51,8,Overcast,7,73,1013,16
2018,2,10,19,51,7,Overcast,6,71,1014,14
2018,2,10,20,51,7,Overcast,6,73,1014,14
2018,2,10,21,51,6,Overcast,7,74,1014,14
2018,2,10,22,23,6,Overcast,7,76,1015,14
2018,2,10,22,51,5,Overcast,8,82,1015,10
2018,2,10,23,51,4,Fog,7,86,1015,8
2018,2,11,0,51,4,Fog,3,89,1015,5
2018,2,11,1,5,4,Fog,7,89,1015,4
2018,2,11,1,51,3,Fog,10,93,1016,5
2018,2,11,2,51,3,Fog,8,89,1016,10
2018,2,11,3,51,2,Low clouds,7,89,1017,11
2018,2,11,4,51,1,Fog,8,92,1017,5
2018,2,11,5,51,1,Fog,10,88,1018,6
2018,2,11,6,17,1,Mostly cloudy,9,82,1018,13
2018,2,11,6,30,1,Overcast,10,82,1018,14
2018,2,11,6,58,1,Overcast,12,75,1019,14
2018,2,11,7,51,0,Overcast,12,69,1021,16
2018,2,11,8,51,-1,Overcast,10,67,1022,16
2018,2,11,9,51,0,Overcast,,66,1023,16
2018,2,11,10,51,-1,Overcast,10,69,1024,16
2018,2,11,11,21,0,Overcast,9,66,1023,16
2018,2,11,11,51,0,Light rain Overcast,8,69,1024,14
2018,2,11,12,7,0,Thunderstorms Overcast,9,69,1023,16
2018,2,11,12,23,0,Light freezing rain Overcast,9,75,1023,3
2018,2,11,12,32,0,Light freezing rain Overcast,7,79,1023,16
2018,2,11,12,51,0,Overcast,12,79,1024,16
2018,2,11,13,51,1,Overcast,8,78,1023,16
2018,2,11,14,51,2,Overcast,7,75,1023,16
2018,2,11,15,51,4,Passing clouds,10,60,1023,16
2018,2,11,16,51,6,Passing clouds,7,51,1023,16
2018,2,11,17,51,6,Light rain Broken clouds,7,49,1023,16
2018,2,11,18,51,5,Clear,6,53,1024,16
2018,2,11,19,51,4,Clear,5,57,1025,16
2018,2,11,20,51,3,Clear,3,63,1026,16
2018,2,11,21,51,3,Clear,3,60,1027,16
2018,2,11,22,51,3,Clear,5,60,1027,16
2018,2,11,23,51,2,Clear,3,59,1028,16
2018,2,12,0,51,2,Clear,6,57,1028,16
2018,2,12,1,51,2,Clear,6,59,1028,16
2018,2,12,2,51,1,Clear,6,61,1028,16
2018,2,12,3,51,1,Clear,6,63,1028,16
2018,2,12,4,51,1,Clear,7,63,1029,16
2018,2,12,5,51,0,Clear,6,64,1029,16
2018,2,12,6,51,0,Clear,7,64,1030,16
2018,2,12,7,51,0,Sunny,5,64,1030,16
2018,2,12,8,51,1,Sunny,8,64,1030,16
2018,2,12,9,51,2,Sunny,8,62,1031,16
2018,2,12,10,51,3,Sunny,5,63,1032,16
2018,2,12,11,51,4,Sunny,7,65,1031,16
2018,2,12,12,51,6,Quite cool,6,60,1030,
2018,2,12,13,51,6,Sunny,8,60,1028,16
2018,2,12,14,51,6,Sunny,6,62,1028,16
2018,2,12,15,51,5,Overcast,5,67,1028,16
2018,2,12,16,51,6,Overcast,5,68,1028,16
2018,2,12,17,51,4,Scattered clouds,5,73,1028,16
2018,2,12,18,51,3,Passing clouds,5,79,1029,16
2018,2,12,19,3,3,Passing clouds,7,79,1028,16
2018,2,12,19,51,3,Overcast,3,82,1029,11
2018,2,12,20,58,3,Mostly cloudy,3,79,1029,8
2018,2,12,21,51,3,Overcast,0,83,1030,10
2018,2,12,22,51,4,Overcast,0,79,1030,10
2018,2,12,23,32,4,Mostly cloudy,0,79,1030,10
2018,2,12,23,51,4,Overcast,3,77,1030,11
2018,2,13,0,51,5,Mostly cloudy,0,74,1030,11
2018,2,13,1,51,5,Overcast,3,76,1029,11
2018,2,13,2,51,4,Overcast,0,83,1029,10
2018,2,13,3,51,4,Light rain Fog,0,86,1030,4
2018,2,13,4,33,4,Fog,0,93,1029,5
2018,2,13,4,59,4,Fog,0,93,1029,5
2018,2,13,5,17,4,Light rain Fog,3,89,1028,4
2018,2,13,5,51,4,Fog,5,93,1029,4
2018,2,13,6,9,4,Fog,3,96,1029,5
2018,2,13,6,51,4,Fog,0,93,1030,4
2018,2,13,7,7,4,Fog,0,93,1030,5
2018,2,13,7,32,4,Fog,0,93,1030,3
2018,2,13,7,51,5,Light rain Fog,0,93,1031,3
2018,2,13,8,30,5,Light rain Fog,0,93,1030,3
2018,2,13,8,51,5,Fog,3,93,1031,3
2018,2,13,10,8,6,Fog,3,92,1032,3
2018,2,13,10,26,6,Fog,0,92,1032,3
